time,value,lag_1,lag_2,rolling_mean,rolling_std,anomaly,pred,score,diff,deviation,abs_dev,anomaly_type,adjusted_pred
463,83.55822710575117,81.68081626829755,82.94339961123033,80.58761402828408,3.0966956833051813,0.0,0,-0.04474164477387027,1.877410837453624,2.9706130774670925,2.9706130774670925,normal,0
464,82.79821640790523,83.55822710575117,81.68081626829755,81.22173351864737,2.7910493923689224,0.0,0,-0.05424624340136425,-0.7600106978459422,1.5764828892578606,1.5764828892578606,normal,0
465,82.31862596388511,82.79821640790523,83.55822710575117,81.74938542919588,2.3818605945329705,0.0,0,-0.050801448615072076,-0.4795904440201184,0.5692405346892286,0.5692405346892286,normal,0
466,83.57660392474705,82.31862596388511,82.79821640790523,82.16390478773282,2.2926645089053626,0.0,0,-0.04806031299063834,1.2579779608619361,1.4126991370142292,1.4126991370142292,normal,0
467,83.3082946751148,83.57660392474705,82.31862596388511,82.64626947695237,1.9076668159578514,0.0,0,-0.04640399546437446,-0.268309249632253,0.662025198162425,0.662025198162425,normal,0
468,80.04413013253685,83.3082946751148,83.57660392474705,82.62708442577349,1.9353635999339673,0.0,0,-0.04882340081954201,-3.2641645425779444,-2.5829542932366394,2.5829542932366394,normal,0
469,79.1438345779976,80.04413013253685,83.3082946751148,82.581216409625,2.0186535485397954,0.0,0,-0.04528614822747851,-0.9002955545392552,-3.4373818316274054,3.4373818316274054,normal,0
470,78.82774912862146,79.1438345779976,80.04413013253685,81.81998977960872,1.8281194429167125,0.0,0,-0.057755614168581215,-0.31608544937613203,-2.992240650987256,2.992240650987256,normal,0
471,73.76369441154596,78.82774912862146,79.1438345779976,80.90201925964027,3.0784796559793017,0.0,0,-0.06522048530760544,-5.064054717075507,-7.138324848094314,7.138324848094314,normal,0
472,74.2508634024497,73.76369441154596,78.82774912862146,80.1590239730555,3.702915704438295,0.0,0,-0.06433390531278604,0.48716899090374,-5.908160570605801,5.908160570605801,normal,0
473,78.87064740653757,74.2508634024497,73.76369441154596,79.69026600313413,3.5168207600324797,0.0,0,-0.06704813970139328,4.619784004087876,-0.8196185965965554,0.8196185965965554,normal,0
474,78.24326776264566,78.87064740653757,74.2508634024497,79.23477113860818,3.361083601676435,0.0,0,-0.0654356412058521,-0.6273796438919135,-0.9915033759625231,0.9915033759625231,normal,0
475,73.25192792088723,78.24326776264566,78.87064740653757,78.32810133430839,3.647460270764986,0.0,0,-0.069302672010773,-4.991339841758432,-5.076173413421159,5.076173413421159,normal,0
476,73.69978159046855,73.25192792088723,78.24326776264566,77.34041910088054,3.396977416409547,0.0,0,-0.08766067975433572,0.44785366958132045,-3.6406375104119917,3.6406375104119917,normal,0
477,71.98560143743852,73.69978159046855,73.25192792088723,76.20814977711291,3.0567465498846764,0.0,0,-0.09585960104022828,-1.7141801530300285,-4.22254833967439,4.22254833967439,normal,0
478,76.37651609006377,71.98560143743852,73.69978159046855,75.8413883728656,2.749985007712086,0.0,0,-0.09773030287883322,4.390914652625256,0.5351277171981792,0.5351277171981792,normal,0
479,71.37161308185202,76.37651609006377,71.98560143743852,75.06416622325104,2.8105704324057803,0.0,0,-0.09400083071444199,-5.004903008211755,-3.692553141399017,3.692553141399017,normal,0
480,67.86631229411381,71.37161308185202,76.37651609006377,73.96802253980027,3.278261574397388,0.0,0,-0.08672473108113549,-3.505300787738207,-6.101710245686462,6.101710245686462,normal,0
481,65.29344805951229,67.86631229411381,71.37161308185202,73.1209979045969,4.278563825179207,0.0,0,-0.09175835848390773,-2.572864234601525,-7.827549845084619,7.827549845084619,normal,0
482,63.181974931726934,65.29344805951229,67.86631229411381,72.01410905752462,5.270573741375159,0.0,0,-0.06900533233431494,-2.1114731277853522,-8.832134125797687,8.832134125797687,normal,0
483,66.11364801671432,63.181974931726934,65.29344805951229,70.73840911854231,4.961403778601626,0.0,0,-0.08570641567203258,2.9316730849873878,-4.6247611018279855,4.6247611018279855,normal,0
484,63.6390279847712,66.11364801671432,63.181974931726934,69.27798514075486,4.646261033879369,0.0,0,-0.09333166692468048,-2.4746200319431253,-5.638957155983668,5.638957155983668,normal,0
485,61.89492741785313,63.6390279847712,66.11364801671432,68.14228509045145,4.945355266778163,0.0,0,-0.09904729998447986,-1.744100566918064,-6.247357672598319,6.247357672598319,normal,0
486,63.183981724228055,61.89492741785313,63.6390279847712,67.0907051038274,4.746339509710777,0.0,0,-0.11734973014496486,1.289054306374922,-3.906723379599349,3.906723379599349,normal,0
487,62.20663670848849,63.183981724228055,61.89492741785313,66.1128086309324,4.631785683123844,0.0,0,-0.12531377341808764,-0.9773450157395658,-3.9061719224439173,3.9061719224439173,normal,0
488,67.79401598586242,62.20663670848849,63.183981724228055,65.25455862051226,3.040427310781248,0.0,0,-0.1201863480367294,5.587379277373927,2.5394573653501595,2.5394573653501595,normal,0
489,66.39040700661201,67.79401598586242,62.20663670848849,64.75643801298827,2.2258166782381754,0.0,0,-0.10333341503469445,-1.4036089792504072,1.6339689936237392,1.6339689936237392,normal,0
490,64.97348955441522,66.39040700661201,67.79401598586242,64.46715573901841,1.947285573789757,0.0,0,-0.10975533488562716,-1.4169174521967847,0.5063338153968147,0.5063338153968147,normal,0
491,68.46161775311987,64.97348955441522,66.39040700661201,64.78397270837917,2.318920434058581,0.0,0,-0.11624881771106599,3.4881281987046435,3.6776450447407,3.6776450447407,normal,0
492,66.31145736027506,68.46161775311987,64.97348955441522,65.09692095123398,2.2896863995308574,0.0,0,-0.1048242658298047,-2.1501603928448105,1.2145364090410737,1.2145364090410737,normal,0
493,65.22229916958561,66.31145736027506,68.46161775311987,65.0077860665211,2.2629015240762205,0.0,0,-0.11141509437650465,-1.0891581906894459,0.21451310306450466,0.21451310306450466,normal,0
494,70.9007770952524,65.22229916958561,66.31145736027506,65.73396097756923,2.8609837921982906,0.0,0,-0.10463082488465941,5.678477925666783,5.166816117683169,5.166816117683169,normal,0
495,69.94996756444459,70.9007770952524,65.22229916958561,66.53946499222837,2.7931507502902115,0.0,0,-0.1002197535216216,-0.9508095308078026,3.4105025722162168,3.4105025722162168,normal,0
496,67.90797095032988,69.94996756444459,70.9007770952524,67.01186391483856,2.55162591300608,0.0,0,-0.11560958528232534,-2.0419966141147086,0.8961070354913261,0.8961070354913261,normal,0
497,70.788077116986,67.90797095032988,69.94996756444459,67.87000795568831,2.1705764440269566,0.0,0,-0.10689553250314776,2.8801061666561196,2.9180691612976943,2.9180691612976943,normal,0
498,70.66186462158187,70.788077116986,67.90797095032988,68.15679281926025,2.342099062758272,0.0,0,-0.1143130625281536,-0.1262124954041326,2.5050718023216234,2.5050718023216234,normal,0
499,70.93106820242826,70.66186462158187,70.788077116986,68.61085893884187,2.401008511044334,0.0,0,-0.11427994096923061,0.2692035808463942,2.320209263586392,2.320209263586392,normal,0
